2996817.88	3076301.97	3157001.33	3246842.42	3340320	3436150.69	3530904.94	3629730.11	3730173.21	3835724.23	3944259.66	4056287.01	4173200.01	4293855.17	4417525.53
1855675.74	1934750.18	2021432.57	2106746.74	2195282.9	2269399.04	2347067.4	2428911.78	2514467.39	2606984.42	2706923.39	2810760.36	2918266.55	3033408.06	3150127.82
4904286.03	5113268.09	5342357.22	5567830.27	5801819.74	5997696.73	6202963.63	6419266.78	6645376.65	6889886.85	7154011.51	7428436.58	7712561.84	8016865.83	8325337.5
2120771.97	2211142.99	2310208.45	2407710.36	2508895.27	2593598.33	2682362	2775899.41	2873676.59	2979410.66	3093626.4	3212296.86	3335161.85	3466752.82	3600146.08
2120771.97	2211142.99	2310208.45	2407710.36	2508895.27	2593598.33	2682362	2775899.41	2873676.59	2979410.66	3093626.4	3212296.86	3335161.85	3466752.82	3600146.08
2253320.22	2349339.05	2454596.1	2558191.97	2665700.73	2755698.22	2850009.83	2949392.69	3053281.18	3165623.6	3286978.37	3413065.58	3543609.87	3683424.4	3825154.56
3605548.84	3738426.39	3868203.83	3988664.82	4113903.53	4242174.93	4371343.54	4503652.46	4640767.15	4786696.74	4932718.92	5089397.88	5252403.58	5416076.41	5589349.81
3605548.84	3738426.39	3868203.83	3988664.82	4113903.53	4242174.93	4371343.54	4503652.46	4640767.15	4786696.74	4932718.92	5089397.88	5252403.58	5416076.41	5589349.81
3605548.84	3738426.39	3868203.83	3988664.82	4113903.53	4242174.93	4371343.54	4503652.46	4640767.15	4786696.74	4932718.92	5089397.88	5252403.58	5416076.41	5589349.81
3605548.84	3738426.39	3868203.83	3988664.82	4113903.53	4242174.93	4371343.54	4503652.46	4640767.15	4786696.74	4932718.92	5089397.88	5252403.58	5416076.41	5589349.81
1704080.24	755496.96	774649.48	811322.41	846695.35	874613.8	909171.85	943414.23	980233.43	1017963.56	1059370.69	1099842.56	1145531.74	1185833.98	1230239.4
1704080.24	2690305.24	2741883.9	2852877.99	2959147.63	3034136.02	3129657.63	3214399.97	3306289.36	3396892.44	3496065.06	3589956.21	3698349.79	3798309.3	3912716.03
2272107.63	2483229.63	2635240.5	2710634.31	2818567.28	2973890.79	3081056.1	3189758.39	3314613.8	3454146.08	3600154.22	3754842.2	3904766.73	4074995.04	4235154.25
164185.35	170245.29	176934.25	183457.5	190224.45	197245.3	204529.74	212086.93	219928.38	228063.16	236502.37	245258.28	254343.59	263769.21	273547.71
